fp_id,address,index,new_index,name,schedule,phone,branch_id,latitude,longitude,type,credit_point,punkt_currency,status,status_desc,schedule_detail
1097,"Карагандинская область, г. Караганды, ул. Бульвар Мира, д. 19",100008,M00A0K6 ,ГОПС-8,"Будни  09.00-18.00, без перерыва, суббота 09.00-14.00, воскресенье - выходной",8(7212)562587,133,49.81442,73.093514,dep,1,1,1,,"{'mon_begin': '09:00', 'mon_end': '18:00', 'tue_begin': '09:00', 'tue_end': '18:00', 'wed_begin': '09:00', 'wed_end': '18:00', 'thu_begin': '09:00', 'thu_end': '18:00', 'fri_begin': '09:00', 'fri_end': '18:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1098,"Северо-Казахстанская область, Тайыншинский район, г. Тайынша, ул. Пролетарская, д. 210 ",887275,T37C1X5,ПОПС-2 Тайыншинского РУПС,"Будни 09:00-18:00, перерыв 13:00-14:00, суббота с 09:00-18:00, перерыв 13:00-14:00, Воскресенье -Выходной",,,69.782797,53.856438,dep,0,0,1,,
1099,"Северо-Казахстанская область, Тайыншинский район, г. Тайынша, ул. Пролетарская, д. 210 ",802245,T37C1X5,ПОПС-3 Тайыншинского РУПС,"Будни 09:00-18:00, перерыв 13:00-14:00, суббота с 09:00-18:00, перерыв 13:00-14:00, Воскресенье -Выходной",,,69.782797,53.856438,dep,0,0,1,,
1100,"Карагандинская область, г. Караганды, ул. 14, д. 10/2",100007,M02H6D6,ГОПС-7,"Будни 09:00-18:00, Суббота 09:00-14:00 , Воскресенье-Выходной",8(7212)459234,126,49.890421,73.210319,dep,1,0,1,,"{'mon_begin': '09:00', 'mon_end': '18:00', 'tue_begin': '09:00', 'tue_end': '18:00', 'wed_begin': '09:00', 'wed_end': '18:00', 'thu_begin': '09:00', 'thu_end': '18:00', 'fri_begin': '09:00', 'fri_end': '18:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1103,"Карагандинская область, г. Караганды, ул. Рыскулова, д. 3",100030,M02D3M3,ГОПС-30,"Будни 09:00-17:00, Перерыв 13:00-14:00,Суббота 09:00-14:00, Воскресенье-Выходной",8(7212)346902,,49.769381,73.152069,dep,1,0,1,,
1104,"Атырауская  область, с. Жанаталап, ул. Султанова, д. 3 ",060020,E00B5M6,СОПС с.Жанаталап,"Будни 09:00-16:30, перерыв 13:00-14:00, суббота 09:00-12:30, без перерыва, вс - выходной",8(7122)258159,,46.992085,51.816025,dep,0,0,1,,
1105,"Атырауская область, Жылыойский район, г. Кульсары, пр. Махамбета, д. 23 ",060100,E10A1T1,ЦОУ Жылыойского РУПС,Будни 09:00-18:00 Суббота 09:00-14:00 Воскресенье-Выходной,8(712)3751738,132,46.969106,54.006819,dep,1,1,1,,"{'mon_begin': '09:00', 'mon_end': '17:00', 'tue_begin': '09:00', 'tue_end': '17:00', 'wed_begin': '09:00', 'wed_end': '17:00', 'thu_begin': '09:00', 'thu_end': '17:00', 'fri_begin': '09:00', 'fri_end': '17:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1107,"Павлодарская область, г. Павлодар, ул. Ак.Сатпаева, д. 50 ",140000,S03B4H9,ЦОУ Павлодарского ОФ,"Будни с 09.00 до 17.00,  суббота с 09.00 до 14.00, воскресенье выходной",8(7182)323431,63,52.287735,76.940128,dep,1,1,1,,"{'mon_begin': '09:00', 'mon_end': '17:00', 'tue_begin': '09:00', 'tue_end': '17:00', 'wed_begin': '09:00', 'wed_end': '17:00', 'thu_begin': '09:00', 'thu_end': '17:00', 'fri_begin': '09:00', 'fri_end': '17:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1108,"Атырауская область, с. Еркинкала, ул. Кошербаева, д. 30 ",060019,E00K9C5,СОПС Еркин-кала,9:00-15:00 суббота 10:00-12:00 без перерыва. Воскресенье: выходной.,8(712) 223-3123,,47.033614,51.808616,dep,0,0,1,,
1109,"Атырауская  область, с. Дамда2, ул. К.Ищанова, д. 79 ",060018,,СОПС-2 c.Дамба,"Понедельник-пятница 10:00-16:00, перерыв 12:00-13:00, суббота 09:00-12:00 без перерыва, воскресенье-выходной",8(712) 224-7062,,46.979576,51.785404,dep,0,0,1,,
1110,"Атырауская область, с. Балыкши, ул. Курмангазы, д. 10 ",060017,,СОПС-1 c.Дамба,"Понедельник-пятница 10:00-16:00, перерыв 12:00-13:00, суббота 09:30-12:00 без перерыва, воскресенье-Выходной",8(712) 225-7485,,46.969222,51.773684,dep,0,0,1,,
1111,"Кызылординская область, г. Кызылорда, мкр. Титова, д. 29 ",120009,,ГОПС-9 г.Кызылорда,"Будни 09:00-18:00, Суббота 09:00-14:00, Воскресенье-Выходной",8(7242)250032,,44.874371,65.455563,dep,0,0,1,,
1112,"Акмолинская область, Астраханский район, с. Астраханка, ул. Байтурсынова, д. 29 ",020300,C19A1P3,ЦОУ Астраханского РУПС (Астраханка),"Будни 09:00-18:00, Суббота 09:00-14:00, Воскресенье-Выходной",8(716) 412-2139,,51.529999,69.787718,dep,1,0,1,,
1113,"Павлодарская область, Майский район, с. Басколь, ул. Балкенова, д. 2 ",140801,,СОПС с.Басколь,"Понедельник, Среда, Пятница 09:00-13:00, Вторник, Четверг 11:00-15:00, Суббота 11:00-15:00, Воскресенье-Выходной",8(71838)94208,,51.517673,77.463057,dep,1,0,1,,
1115,"Атырауская область, Индерский район, с. Индер, ул. Кунаева, д. 14 ",060200,,ЦОУ Индерского РУПС,"Пн-Пт 09.00-18:00, без перерыва, суббота 09.00-14.00, воскресенье - выходной",8(712) 342-1656,270,48.308117,51.397715,dep,1,1,1,,"{'mon_begin': '09:00', 'mon_end': '18:00', 'tue_begin': '09:00', 'tue_end': '18:00', 'wed_begin': '09:00', 'wed_end': '18:00', 'thu_begin': '09:00', 'thu_end': '18:00', 'fri_begin': '09:00', 'fri_end': '18:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1117,"Атырауская область, Исатайский район, с. Ергалиево, ул. Баксай, д. 26 ",060301,E16C2E0,СОПС с.Ергалиево,"Будни 10:00-12:40, без перерыва, Суббота, Воскресенье-Выходной",8(712) 312-4448,,47.351491,51.209828,dep,1,0,1,,
1118,"Кызылординская  область, Аральский район, г. Аральск, ул. Курмангазы, д. 13А ",120101,N13G8D7,ГОПС-1 г.Аральск,"Будни 09:00-18:00 перерыв 12:00-14:00, Суббота 09:00-14:00, Воскресенье-Выходной",8(72433)26291,,46.801109,61.65608,dep,0,0,1,,
1120,"Атырауская область, Индерский район, с. Есбол, ул. Куанышбаева, д. 28 ",060205,E13D6C5,СОПС с.Есбол,"Будни 10:00-12:40, без перерыва, Суббота, Воскресенье-Выходной",8(71234)24832,,48.364898,51.559677,dep,1,0,1,,
1121,"Павлодарская  область, Шарбактынский район, с. Алексеевка, ул. Молодежная, д. 23",141102,S43A4F1,СОПС с.Алексеевка,"Понедельник,Среда,Пятница с 09:00-17:30, Вторник,Четверг с 09:00-14:00. Перерыв с 12:00-14:00. Суббота,Воскресенье -Выходной",8(71836)41900,,52.530243,78.50161,dep,0,0,1,,
1122,"Павлодарская  область, Баянаульский район, с. Бирлик, ул. Маргулана, д. 7 ",140302,,СОПС Бирлик,"Понедельник, Пятница 14:00-16:00, Вторник, Среда, Четверг 10:00 - 16:00 перерыв 13:00-14:00, Суббота , Воскресенье-Выходной",8(71840)98551,,50.551233,76.266333,dep,0,0,1,,
1123,"Атырауская область, с. Геолог, ул. Мунайтпасова, д. 41 ",060016,,СОПС Геолог г.Атырау,"Пн-Пт 09.00-17:00, без перерыва, суббота 09.00-12.00, воскресенье - выходной",8(712) 239-0083,,47.151565,51.961778,dep,1,0,1,,
1126,"Павлодарская  область, Баянаульский район, с. Жанатлек, ул. Абая, д. 13 ",140304,,СОПС Жанатлек,"ПН,ВТ,СР,ЧТ,ПТ. 10:00-16:00                         Перерыв 12:00-14:00,                                    суббота- Воскресенье:Выходной",8(71840)95624(акимат),,50.497885,75.208261,dep,0,0,1,,
1127,"Атырауская  область, с. Бирлик, ул. Бирлик2, 4я улица, д. 16А ",060015,E00F9D7,СОПС с.Бирлик,"Будни 09:00 - 11:40, без перерыва, Сб, Вс-выхоной",8(712) 239-6361,,47.140202,51.988815,dep,0,0,1,,
1128,"Атырауская область, Исатайский район, с. Зенеден, ул. Жастар, д. 1 ",060303,E16B8A8,СОПС с.Зенеден,"Понедельник - четверг 09:00-14:00, пятница 09:00-13:00, без перерыва, Суббота, Воскресенье-Выходной",8(71231)28309,,46.744131,50.149462,dep,0,0,1,,
1132,"Атырауская  область, Исатайский район, с. Исатай, ул. Темиржол, д. 8 ",060304,E16C0M0,СОПС с.Исатай,"Понедельник - четверг: 09:00-14:00, без перерыва, Пятница 09:00-18:00, перерыв 13:00-14:00, Суббота, Воскресенье-Выходной",8(712) 312-6473,,46.802883,50.066911,dep,0,0,1,,
1133,"Павлодарская область, г. Павлодар, ул. проспект Назарбаева, д. 204 ",140001,S03H8M7,ГОПС-1 г.Павлодар,"Будни 09:00-17:00 Без перерыва, Суббота 09:00-14:00 Без перерыва, Воскресенье-Выходной",8(7182)346640,183,52.250879,76.970095,dep,0,0,1,,"{'mon_begin': '09:00', 'mon_end': '17:00', 'tue_begin': '09:00', 'tue_end': '17:00', 'wed_begin': '09:00', 'wed_end': '17:00', 'thu_begin': '09:00', 'thu_end': '17:00', 'fri_begin': '09:00', 'fri_end': '17:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1134,"Павлодарская  область, г. Павлодар, ул. Торайгырова, д. 54 ",140002,S03Y3D0,ГОПС-2 г.Павлодар,"Будни 09:00-17:00 Без перерыва, Суббота 09:00-14:00 Без перерыва, Воскресенье-Выходной",8(7182)552974,182,52.297035,76.95048,dep,1,1,1,,"{'mon_begin': '09:00', 'mon_end': '17:00', 'tue_begin': '09:00', 'tue_end': '17:00', 'wed_begin': '09:00', 'wed_end': '17:00', 'thu_begin': '09:00', 'thu_end': '17:00', 'fri_begin': '09:00', 'fri_end': '17:00', 'sat_begin': '09:00', 'sat_end': '14:00', 'sun_begin': '', 'sun_end': ''}"
1136,"Павлодарская область, Качирский район, с. Федоровка, ул. Советская, д. 12 ",140611,S28F2C9,ППС с.Федоровка,"Пн.,Ср.,Пт. С  09:00 - 16:00. Вт.,Чт. С 10:00 - 16:00. Перерыв с 13:00 - 14:00. Сб., Вс. - Выходной",8(71833)40015,,53.369174,76.318543,dep,0,0,1,,
